post_date,poi_name,poi_id,district,poi_type,lon,lat,user,content,likes_count,comments_count,reposts_count,social_activity_score
2026-02-22,白鹭湾湿地公园,B0FFF3AE8H,锦江区,广场,104.136926,30.568151,晗容娜娜,白鹭湾．春至 2成都·白鹭湾湿地公园 ​,0,0,0,0
2026-02-21,白鹭湾湿地公园,B0FFF3AE8H,锦江区,广场,104.136926,30.568151,Kosaga_,好美 2成都·白鹭湾湿地公园 ​,0,0,0,0
2026-02-21,白鹭湾湿地公园,B0FFF3AE8H,锦江区,广场,104.136926,30.568151,从天天而降的梦境,成都的油菜花花开了 2成都·白鹭湾湿地公园 ​,0,0,0,0
2026-02-15,白鹭湾湿地公园,B0FFF3AE8H,锦江区,广场,104.136926,30.568151,凤鸣阁历史台,东北地名起名和南方是真不一样，听听东北大哥怎么说！清凉历史超话#慢慢看世界##生活百科# L凤鸣阁历史台的微博视频 ​,0,0,0,0
2026-02-05,白鹭湾湿地公园,B0FFF3AE8H,锦江区,广场,104.136926,30.568151,睡不醒的猪zx,卖家秀和买家秀 2成都·白鹭湾湿地公园 ​,0,0,0,0
2026-01-18,白鹭湾湿地公园,B0FFF3AE8H,锦江区,广场,104.136926,30.568151,很吖好磕的啊瞌,水杉，冬季染红思念的树#冬季# 成都·白鹭湾湿地公园 ​,0,0,0,0
2026-01-18,白鹭湾湿地公园,B0FFF3AE8H,锦江区,广场,104.136926,30.568151,小倩子哇Soda,水杉，冬季染红思念的树#冬季# 成都·白鹭湾湿地公园 ​,0,0,0,0
2026-01-18,白鹭湾湿地公园,B0FFF3AE8H,锦江区,广场,104.136926,30.568151,Wy沈大大大姨,水杉，冬季染红思念的树#冬季# 成都·白鹭湾湿地公园 ​,0,0,0,0
2026-01-18,白鹭湾湿地公园,B0FFF3AE8H,锦江区,广场,104.136926,30.568151,绝代芳华云,水杉，冬季染红思念的树#冬季# 成都·白鹭湾湿地公园 ​,0,0,0,0
2026-01-18,白鹭湾湿地公园,B0FFF3AE8H,锦江区,广场,104.136926,30.568151,用户6577281504,水杉，冬季染红思念的树#冬季# 成都·白鹭湾湿地公园 ​,0,0,0,0
2026-01-18,白鹭湾湿地公园,B0FFF3AE8H,锦江区,广场,104.136926,30.568151,诗萌2012导,水杉，冬季染红思念的树#冬季# 成都·白鹭湾湿地公园 ​,0,0,0,0
2026-01-18,白鹭湾湿地公园,B0FFF3AE8H,锦江区,广场,104.136926,30.568151,在眼前飞,水杉，冬季染红思念的树#冬季# 成都·白鹭湾湿地公园 ​,0,0,0,0
2026-01-18,白鹭湾湿地公园,B0FFF3AE8H,锦江区,广场,104.136926,30.568151,周周减周周胖,无法掌控的事情太多，尽力就好 2成都·白鹭湾湿地公园 ​,0,0,0,0
2026-01-17,白鹭湾湿地公园,B0FFF3AE8H,锦江区,广场,104.136926,30.568151,思念一个荒废而又美好的名字,带宝贝打卡白鹭湾湿地公园~喝茶，晒太阳~ 2成都·白鹭湾湿地公园 ​,0,0,0,0
2026-01-14,白鹭湾湿地公园,B0FFF3AE8H,锦江区,广场,104.136926,30.568151,西瓜的主人Kek,今天天气真好 2成都·白鹭湾湿地公园 ​,0,0,0,0
2026-01-13,白鹭湾湿地公园,B0FFF3AE8H,锦江区,广场,104.136926,30.568151,尘嚣未远-街子,冬日的白鹭湾湿地公园，萧瑟中的生机。#摄影##带着微博去旅行##白鹭湾湿地公园##冬日##公园#摄影超话旅游超话自然超话 2成都·白鹭湾湿地公园 L尘嚣未远-街子的微博视频 ​,0,0,0,0
2026-01-11,白鹭湾湿地公园,B0FFF3AE8H,锦江区,广场,104.136926,30.568151,成都地铁,#这个周末坐地铁去哪儿耍# 没想好周末去哪嗨？铁铁一键帮你拿捏👉收好这份出行攻略，地铁带你直达快乐周末～🚇 ​,0,0,0,0
2026-01-10,白鹭湾湿地公园,B0FFF3AE8H,锦江区,广场,104.136926,30.568151,成都地铁,【#成都的太阳又营业咯#走，晒太阳去~】最近阳光持续在线，成都人集体“向日葵”基因大觉醒，都在“光合作用”中。趁阳光晴好，铁铁送你5个地铁可达的免费公园，晒太阳、吸氧、出片、野餐全都行！挑一个出发吧～（来源：小红书 可乐叔叔、Uncle.杨、雨中梅儿香、 ​  展开c,0,0,0,0
2026-03-25,塔子山公园,B001C06JG0,锦江区,广场,104.124023,30.6344,Zsmart智尚酒店,#3月28日潘美辰演唱会#  #四川大剧院大剧场#   #智尚酒店#   #智尚酒店成都火车东站迎晖路地铁站店#   #东郊记忆# #文殊坊# #成都自然博物馆# #成都鸟语林# #塔子山公园# #东门市井# #春熙路# #成都博物馆# #文殊院# #宽窄巷子# #九眼桥# 潘美辰超话  带爸妈来成都，这次行程有个特别的任务—— ​  展开c,0,0,0,0
2026-03-24,塔子山公园,B001C06JG0,锦江区,广场,104.124023,30.6344,成都租房超话·,成都租房超话 【地铁】锦江区  7号线 大观地铁站，2号线塔子山公园【户型】4室1厅（转租）【租金】800 押1付3【小区】华宇嘉苑小区【☎】17882260817（v同）【其它】5分钟到地铁口，靠近环贸ICD，成都东站，春熙路等等。 ​,0,0,0,0
2026-03-24,塔子山公园,B001C06JG0,锦江区,广场,104.124023,30.6344,成都租房超话·,成都租房超话 【地铁】锦江区  7号线 大观地铁站，2号线塔子山公园【户型】4室1厅（转租）【租金】800 押1付3【小区】华宇嘉苑小区【☎】17882260817（v同）【其它】5分钟到地铁口，靠近环贸ICD，成都东站，春熙路等等。2成都 ​,0,0,0,0
2026-03-23,塔子山公园,B001C06JG0,锦江区,广场,104.124023,30.6344,成都租房超话·,成都租房超话 【地铁】锦江区  7号线 大观地铁站，2号线塔子山公园【户型】4室1厅（转租）【租金】800 押1付3【小区】华宇嘉苑小区【☎】17882260817（v同）【其它】5分钟到地铁口，靠近环贸ICD，成都东站，春熙路等等。 ​,0,0,0,0
2026-03-22,塔子山公园,B001C06JG0,锦江区,广场,104.124023,30.6344,成都租房超话·,成都租房超话 【地铁】锦江区  7号线 大观地铁站，2号线塔子山公园【户型】4室1厅（转租）【租金】800 押1付3【小区】华宇嘉苑小区【☎】17882260817（v同）【其它】5分钟到地铁口，靠近环贸ICD，成都东站，春熙路等等。 ​,0,0,0,0
2026-03-22,塔子山公园,B001C06JG0,锦江区,广场,104.124023,30.6344,小朱租房追星两不误,塔子山公园 电梯小区🉑短租三个月 仅需五张带空调看房滴滴18283283271#成都租房# ​,0,0,0,0
2026-03-21,塔子山公园,B001C06JG0,锦江区,广场,104.124023,30.6344,白鹿庄客土家人,七绝·丙午春游塔子山公园欲登九天楼不遂有感岗峦独占一城春，高塔崔嵬傍北辰。落尽棠花门紧锁，空留胜景与谁人？2026-03-21#诗词##春游季#2成都·塔子山公园 2成都·塔子山公园-九天楼 ​,0,0,0,0
2026-03-19,塔子山公园,B001C06JG0,锦江区,广场,104.124023,30.6344,成都租房超话·,成都租房超话 【地铁】锦江区  7号线 大观地铁站，2号线塔子山公园【户型】4室1厅（转租）【租金】800 押1付3【小区】华宇嘉苑小区【☎】17882260817（v同）【其它】5分钟到地铁口，靠近环贸ICD，成都东站，春熙路等等。 ​,0,0,0,0
2026-03-18,塔子山公园,B001C06JG0,锦江区,广场,104.124023,30.6344,Janhocc,成都｜套二合租｜男生🙋塔子山公园/大观 双地铁站套二 找男生一起合租位置在定位 电梯住宅 民用水电 房租3200平摊 4月初可以入住 押一付三因为是续租没有中介费 要求爱干净不乱堆垃圾 主动维护公共区域卫生 不能有异味 喜欢宠物！平时空了在家可以一起做饭喜欢拍照也可以约着拍照 有意向 ​  展开c,0,0,0,0
2026-03-16,塔子山公园,B001C06JG0,锦江区,广场,104.124023,30.6344,一步之遥_29311,//@正牌瞎溜达:什么记性啊，1970年代那地方还不是塔子山公园。塔子山从1956年4月到1984年12月是成都市园林局绿化苗木生产基地塔子山苗圃；1985年1月至1987年1月是成都市塔子山公园建设筹备办公室的封闭建设工地；1987年1月29日塔子山公园开放。这是老书记晚年关心过的造福市民项目，后来人不许忘本！,0,0,0,0
2026-03-15,塔子山公园,B001C06JG0,锦江区,广场,104.124023,30.6344,趣味人世间,//@正牌瞎溜达:什么记性啊，1970年代那地方还不是塔子山公园。塔子山从1956年4月到1984年12月是成都市园林局绿化苗木生产基地塔子山苗圃；1985年1月至1987年1月是成都市塔子山公园建设筹备办公室的封闭建设工地；1987年1月29日塔子山公园开放。这是老书记晚年关心过的造福市民项目，后来人不许忘本！,0,0,0,0
2026-03-15,塔子山公园,B001C06JG0,锦江区,广场,104.124023,30.6344,潇洒笨小姐,不舒服必须出来走走，加班间隙近一小时才步行了三公里，状态奇差。📍九天开出一成都，塔子山公园内九天楼 ​,0,0,0,0
2026-03-14,塔子山公园,B001C06JG0,锦江区,广场,104.124023,30.6344,只为Guan注,刚好在我的中学旁边。//@正牌瞎溜达:什么记性啊，1970年代那地方还不是塔子山公园。塔子山从1956年4月到1984年12月是成都市园林局绿化苗木生产基地塔子山苗圃；1985年1月至1987年1月是成都市塔子山公园建设筹备办公室的封闭建设工地；1987年1月29日塔子山公园开放。这是老书记晚年关心过的造福市民项目  展开c,0,0,0,0
2026-03-14,塔子山公园,B001C06JG0,锦江区,广场,104.124023,30.6344,囫囵屯栆,//@正牌瞎溜达:谢谢！也可能是我把处记成局了。反正在1987年1月公园开门之前它一直是塔子山苗圃。//@东二巷:正老，七十年代成都只有一个绿化队，好像是挂在养护处，后来养护处变市政工程局，绿化队就变成了园林处，园林局可能是八十年代末或九十年代初独立出去的//  展开c,0,0,0,0
2026-03-14,塔子山公园,B001C06JG0,锦江区,广场,104.124023,30.6344,不懂球的朗拿度,十分怀念塔子山公园当年的烧烤区。周末几个同学约好，你带菜，我带肉，他带饮料。上午坐公交车到塔子山，到了直奔烧烤区。一个水泥灶台，几捆干柴，开整！男同学烧火，女同学串菜，热火朝天。但常常是烤都没烤熟，就开始抢起吃了。吃完下午逛下公园，开开心心的回成都...,0,0,0,0
2026-03-14,塔子山公园,B001C06JG0,锦江区,广场,104.124023,30.6344,Randy教授,98年去过，寝室同学留下一张照片，七位同学，一位已逝，两位教授，一位公仆，一位做了中学老师，我和秀树同学在企业混饭，仍记得同学一句万金于我何佳焉//@正牌瞎溜达:什么记性啊，1970年代那地方还不是塔子山公园。塔子山从1956年4月到1984年12月是成都市园林局绿化苗木生产基地塔子山苗圃；1985年1月  展开c,0,0,0,0
2026-03-13,塔子山公园,B001C06JG0,锦江区,广场,104.124023,30.6344,喵孚,//@正牌瞎溜达:什么记性啊，1970年代那地方还不是塔子山公园。塔子山从1956年4月到1984年12月是成都市园林局绿化苗木生产基地塔子山苗圃；1985年1月至1987年1月是成都市塔子山公园建设筹备办公室的封闭建设工地；1987年1月29日塔子山公园开放。这是老书记晚年关心过的造福市民项目，后来人不许忘本！,0,0,0,0
2026-03-13,塔子山公园,B001C06JG0,锦江区,广场,104.124023,30.6344,秋来大娃,后面那两个高楼不和谐//@正牌瞎溜达:什么记性啊，1970年代那地方还不是塔子山公园。塔子山从1956年4月到1984年12月是成都市园林局绿化苗木生产基地塔子山苗圃；1985年1月至1987年1月是成都市塔子山公园建设筹备办公室的封闭建设工地；1987年1月29日塔子山公园开放。这是老书记晚年关心过的造福市民项目  展开c,0,0,0,0
2026-03-13,塔子山公园,B001C06JG0,锦江区,广场,104.124023,30.6344,southcoastwind,//@正牌瞎溜达:什么记性啊，1970年代那地方还不是塔子山公园。塔子山从1956年4月到1984年12月是成都市园林局绿化苗木生产基地塔子山苗圃；1985年1月至1987年1月是成都市塔子山公园建设筹备办公室的封闭建设工地；1987年1月29日塔子山公园开放。这是老书记晚年关心过的造福市民项目，后来人不许忘本！,0,0,0,0
2026-03-13,塔子山公园,B001C06JG0,锦江区,广场,104.124023,30.6344,小弟一点浩然气,//@正牌瞎溜达:什么记性啊，1970年代那地方还不是塔子山公园。塔子山从1956年4月到1984年12月是成都市园林局绿化苗木生产基地塔子山苗圃；1985年1月至1987年1月是成都市塔子山公园建设筹备办公室的封闭建设工地；1987年1月29日塔子山公园开放。这是老书记晚年关心过的造福市民项目，后来人不许忘本！,0,0,0,0
2026-02-21,天府芙蓉园,B0FFIS0UIR,武侯区,景区,103.985809,30.591603,锦江发布,【初五迎“囍”！#成都大年初五起可以领证了#】#成都婚姻登记延时服务初五开启#作为“蓉城囍事”的重要一环，今年春节假期，全市8处婚姻登记处交替于2月21日至23日连续三天推出延时服务。明日，成都高新区桂溪生态公园婚姻登记处、青羊区非遗博览园婚姻登记处、金堂县五凤婚姻登记点将率先开启延时服务 ​  展开c,0,0,0,0
2026-02-21,天府芙蓉园,B0FFIS0UIR,武侯区,景区,103.985809,30.591603,西南封面,破五迎福也迎囍！成都婚姻登记延时服务今日开启，主题婚书添喜气2月21日，农历正月初五“破五”迎福吉日，成都市民政局春节婚姻登记延时服务正式开启。作为“蓉城囍事”的重头戏，今年春节假期（2月21日至23日），全市8处婚姻登记处将采用错峰接力模式，连续三天为新人提供延时服务，在万家团圆时见 ​  展开c,0,0,0,0
2026-02-20,天府芙蓉园,B0FFIS0UIR,武侯区,景区,103.985809,30.591603,温江发布,【初五迎“囍”！#成都大年初五起可以领证了#】#成都婚姻登记延时服务初五开启#作为“蓉城囍事”的重要一环，今年春节假期，全市8处婚姻登记处交替于2月21日至23日连续三天推出延时服务。明日，成都高新区桂溪生态公园婚姻登记处、青羊区非遗博览园婚姻登记处、金堂县五凤婚姻登记点将率先开启延时服务 ​  展开c,0,0,0,0
2026-02-20,天府芙蓉园,B0FFIS0UIR,武侯区,景区,103.985809,30.591603,新浪四川,【初五迎“囍”！#成都大年初五起可以领证了#】#成都婚姻登记延时服务初五开启#作为“蓉城囍事”的重要一环，今年春节假期，全市8处婚姻登记处交替于2月21日至23日连续三天推出延时服务。明日，成都高新区桂溪生态公园婚姻登记处、青羊区非遗博览园婚姻登记处、金堂县五凤婚姻登记点将率先开启延时服务 ​  展开c,0,0,0,0
2026-02-20,天府芙蓉园,B0FFIS0UIR,武侯区,景区,103.985809,30.591603,看度时政,【初五迎“囍”！#成都大年初五起可以领证了#】#成都婚姻登记延时服务初五开启#作为“蓉城囍事”的重要一环，今年春节假期，全市8处婚姻登记处交替于2月21日至23日连续三天推出延时服务。明日，成都高新区桂溪生态公园婚姻登记处、青羊区非遗博览园婚姻登记处、金堂县五凤婚姻登记点将率先开启延时服务 ​  展开c,0,0,0,0
2026-02-20,天府芙蓉园,B0FFIS0UIR,武侯区,景区,103.985809,30.591603,郫都发布,#民生指南#【初五迎“囍”！#成都大年初五起可以领证了#】#成都婚姻登记延时服务初五开启#市民朋友们，作为“蓉城囍事”的重要一环，今年春节假期，全市8处婚姻登记处交替于2月21日至23日连续三天推出延时服务。明日，成都高新区桂溪生态公园婚姻登记处、青羊区非遗博览园婚姻登记处、金堂县五凤婚姻登 ​  展开c,0,0,0,0
2026-02-20,天府芙蓉园,B0FFIS0UIR,武侯区,景区,103.985809,30.591603,云上深夜快递,​​​#网络中国节·春节# 【初五迎“囍”！#成都大年初五起可以领证了#】#成都婚姻登记延时服务初五开启#作为“蓉城囍事”的重要一环，今年春节假期，全市8处婚姻登记处交替于2月21日至23日连续三天推出延时服务。明日，成都高新区桂溪生态公园婚姻登记处、青羊区非遗博览园婚姻登记处、金堂县五凤婚姻 ​  展开c,0,0,0,0
